4.21058,-1.98385,1.21477
4.92026,-2.08716,1.74141
4.23015,-1.48273,2.02701
3.96878,-2.4187,2.25746
4.66647,-1.96643,2.51843
3.73038,-1.56076,2.79652
3.98146,-2.40694,2.99475
3.98259,-1.68984,3.08888
3.39389,-2.12281,3.22926
3.92216,-2.32833,3.01055
3.9834,-2.05146,2.78676
3.77097,-2.07584,2.39664
3.9548,-2.239,1.93189
3.83408,-1.65982,1.60553
3.11454,-1.91992,1.34509
3.79893,-2.12429,0.660031
3.58095,-1.42713,0.17617
3.09991,-2.15684,-0.278151
3.70956,-2.03006,-0.851618
3.16353,-1.62073,-1.08328
3.52263,-2.15814,-1.42716
3.97149,-1.63981,-1.43446
3.20869,-1.76891,-1.51924
3.73474,-2.14188,-1.84594
3.98399,-1.5345,-1.98724
3.44315,-1.80812,-2.11485
3.7458,-2.05184,-1.97019
3.75444,-1.65801,-1.76533
3.59173,-1.93091,-1.61711
3.89464,-2.02465,-1.4998
3.99597,-1.51842,-1.51092
3.74352,-1.65406,-1.4251
4.1853,-1.95181,-1.56273
4.04791,-1.25072,-1.55712
3.43325,-2.0341,-1.77583
4.61763,-2.18331,-1.54358
4.10674,-1.07547,-1.73556
3.56338,-2.07807,-2.03361
4.7285,-1.89803,-1.79167
3.89311,-1.19894,-1.89733
3.72799,-2.195,-1.91853
4.33476,-1.63939,-1.49525
3.42913,-1.65682,-1.35609
3.65817,-2.43509,-1.38852
4.10284,-2.17378,-0.997315
3.65722,-1.74158,-0.866794
3.36844,-2.33532,-1.10034
4.21297,-2.21987,-0.945463
3.78217,-1.29383,-1.10292
3.32711,-2.24519,-1.65923
4.26855,-1.68808,-1.24639
3.56885,-1.3294,-1.69278
3.90761,-2.14356,-2.20461
4.47375,-1.40719,-2.01236
3.80327,-1.03615,-2.57604
4.33596,-1.8019,-3.04274
4.92568,-0.970792,-2.71281
4.02863,-0.819665,-2.96184
4.43376,-1.58242,-3.47223
4.90399,-1.09558,-3.42402
4.46362,-0.934293,-3.64614
4.48924,-1.21825,-3.98544
4.99033,-1.28147,-3.92708
5.0053,-0.781143,-3.78742
4.60587,-0.844006,-3.97506
4.84453,-1.10972,-4.22703
5.01404,-0.828081,-4.18027
4.65107,-0.495574,-3.95148
4.70174,-0.750069,-4.19219
4.82257,-0.783342,-4.11716
4.4854,-0.77389,-4.34115
4.93968,-0.933004,-4.58143
4.67944,-0.25689,-4.39746
4.12441,-0.918957,-5.00043
5.11709,-0.937321,-5.43489
4.73044,0.114815,-5.52638
4.24607,-0.549181,-6.04868
5.17251,-0.719406,-6.01801
