0.0611071,0.0636589,0.295675
0.0611071,0.0636589,0.295675
0.0611071,0.0636589,0.295675
0.164579,0.130338,0.805325
0.164579,0.130338,0.805325
0.164579,0.130338,0.805325
0.299829,0.154247,1.45499
0.299829,0.154247,1.45499
0.299829,0.154247,1.45499
0.429005,0.120621,2.1784
0.429005,0.120621,2.1784
0.429005,0.120621,2.1784
0.549985,0.0394725,2.94815
0.549985,0.0394725,2.94815
0.549985,0.0394725,2.94815
0.669296,-0.0834128,3.74899
0.669296,-0.0834128,3.74899
0.669296,-0.0834128,3.74899
0.796462,-0.243127,4.57071
0.796462,-0.243127,4.57071
0.796462,-0.243127,4.57071
0.941607,-0.434658,5.4056
0.941607,-0.434658,5.4056
0.941607,-0.434658,5.4056
1.11325,-0.652618,6.24783
1.11325,-0.652618,6.24783
1.11325,-0.652618,6.24783
1.31836,-0.89146,7.09256
1.31836,-0.89146,7.09256
1.31836,-0.89146,7.09256
1.56222,-1.14533,7.93565
1.56222,-1.14533,7.93565
1.56222,-1.14533,7.93565
1.84847,-1.40821,8.77363
1.84847,-1.40821,8.77363
1.84847,-1.40821,8.77363
2.17926,-1.67404,9.60352
2.17926,-1.67404,9.60352
2.17926,-1.67404,9.60352
2.55542,-1.93689,10.4228
2.55542,-1.93689,10.4228
2.55542,-1.93689,10.4228
2.97669,-2.191,11.2296
2.97669,-2.191,11.2296
2.97669,-2.191,11.2296
3.44189,-2.43095,12.022
3.44189,-2.43095,12.022
3.44189,-2.43095,12.022
3.94912,-2.65164,12.799
3.94912,-2.65164,12.799
3.94912,-2.65164,12.799
4.49583,-2.84839,13.5596
4.49583,-2.84839,13.5596
4.49583,-2.84839,13.5596
5.07901,-3.01691,14.3032
5.07901,-3.01691,14.3032
5.07901,-3.01691,14.3032
5.69525,-3.15334,15.0294
5.69525,-3.15334,15.0294
5.69525,-3.15334,15.0294
6.3376,-3.28493,15.7461
6.3376,-3.28493,15.7461
6.3376,-3.28493,15.7461
7.00492,-3.40921,16.4535
7.00492,-3.40921,16.4535
7.00492,-3.40921,16.4535
7.69544,-3.52105,17.1513
7.69544,-3.52105,17.1513
7.69544,-3.52105,17.1513
8.39709,-3.61507,17.8404
8.39709,-3.61507,17.8404
8.39709,-3.61507,17.8404
9.10839,-3.69025,18.5253
9.10839,-3.69025,18.5253
9.10839,-3.69025,18.5253
9.82717,-3.74596,19.2072
9.82717,-3.74596,19.2072
9.82717,-3.74596,19.2072
10.5515,-3.78185,19.8871
10.5515,-3.78185,19.8871
10.5515,-3.78185,19.8871
11.2798,-3.79768,20.5654
11.2798,-3.79768,20.5654
11.2798,-3.79768,20.5654
12.0107,-3.79327,21.2423
12.0107,-3.79327,21.2423
12.0107,-3.79327,21.2423
12.7434,-3.76849,21.918
12.7434,-3.76849,21.918
12.7434,-3.76849,21.918
13.4768,-3.72322,22.5924
13.4768,-3.72322,22.5924
13.4768,-3.72322,22.5924
14.2104,-3.65737,23.2655
14.2104,-3.65737,23.2655
14.2104,-3.65737,23.2655
14.9436,-3.57084,23.937
14.9436,-3.57084,23.937
14.9436,-3.57084,23.937
15.6757,-3.46358,24.6068
15.6757,-3.46358,24.6068
15.6757,-3.46358,24.6068
16.4063,-3.33554,25.2747
16.4063,-3.33554,25.2747
16.4063,-3.33554,25.2747
