-0.0921784,-0.195447,11.0131
-0.0663368,-0.12596,11.5036
-0.094515,-0.0721687,12.1387
-0.187149,-0.0480616,12.8844
-0.351947,-0.0501265,13.7137
-0.571155,-0.0727476,14.5737
-0.825098,-0.111218,15.4358
-1.0955,-0.165304,16.2943
-1.39004,-0.220068,17.1574
-1.69557,-0.280732,18.024
-2.00511,-0.347504,18.895
-2.31546,-0.419396,19.7715
-2.62797,-0.495743,20.6554
-2.937,-0.578807,21.5441
-3.24472,-0.66486,22.4399
-3.56021,-0.74701,23.3457
-3.87019,-0.834975,24.2523
-4.17251,-0.926296,25.1621
-4.46969,-1.01634,26.0757
-4.7617,-1.1063,26.9943
-5.05818,-1.19999,27.916
-5.36284,-1.27891,28.8415
-5.68531,-1.34326,29.7696
-6.00998,-1.40438,30.6938
-6.32529,-1.46628,31.6146
-6.6293,-1.52675,32.5351
-6.92507,-1.58329,33.4578
-7.20999,-1.63848,34.3806
-7.48455,-1.6913,35.3044
-7.74998,-1.74098,36.2294
-8.0096,-1.7857,37.1568
-8.261,-1.82814,38.0843
-8.50757,-1.86537,39.014
-8.76832,-1.8932,39.9679
-9.04811,-1.89924,40.9194
-9.347,-1.89005,41.8673
-9.65898,-1.86854,42.8126
-9.97904,-1.83669,43.7567
-10.3029,-1.79605,44.7005
-10.627,-1.74772,45.6452
-10.9484,-1.69254,46.5917
-11.2644,-1.63123,47.5402
-11.5727,-1.56422,48.4915
-11.8715,-1.49179,49.4457
-12.1593,-1.41413,50.4033
-12.4463,-1.33559,51.3659
-12.7244,-1.24371,52.3292
-12.9944,-1.14285,53.2926
-13.2537,-1.03416,54.2574
-13.5004,-0.918551,55.2241
-13.7331,-0.796678,56.1931
-13.9599,-0.673179,57.1596
-14.1888,-0.541559,58.1217
-14.4135,-0.393251,59.0748
-14.6328,-0.233754,60.0214
-14.8427,-0.0653295,60.964
-15.0405,0.110212,61.9045
-15.2244,0.291446,62.8441
-15.393,0.477252,63.7836
-15.545,0.666386,64.7212
-15.6812,0.857797,65.6576
-15.8008,1.05117,66.5933
-15.9035,1.2461,67.5287
-15.989,1.44218,68.4641
-16.067,1.63614,69.4039
-16.1312,1.83923,70.3406
-16.1837,2.0469,71.2748
-16.2226,2.25764,72.2074
-16.2466,2.47026,73.1389
-16.2549,2.68387,74.0694
-16.247,2.89778,74.9992
-16.2225,3.11146,75.9281
-16.1812,3.32447,76.8562
-16.1229,3.53649,77.7831
-16.0476,3.74723,78.7088
-15.9553,3.95646,79.6331
-15.8459,4.164,80.5557
-15.7194,4.36968,81.4764
-15.576,4.57337,82.3949
-15.4156,4.77495,83.3109
-15.2381,4.97763,84.2443
-15.0511,5.18839,85.1695
-14.8562,5.40258,86.089
-14.6597,5.61598,87.0108
-14.4548,5.83823,87.9253
-14.2428,6.06428,88.8342
-14.0207,6.29207,89.738
-13.7868,6.52017,90.637
-13.5396,6.74754,91.5314
-13.2783,6.97343,92.421
-13.0022,7.19734,93.3059
-12.7111,7.41885,94.186
-12.4123,7.63603,95.0693
-12.1014,7.85938,95.9456
-11.7808,8.08475,96.8162
-11.4483,8.31058,97.6812
-11.1028,8.53572,98.5405
-10.7434,8.75933,99.394
-10.3698,8.98081,100.241
-9.9814,9.19969,101.083
-9.57822,9.41563,101.917
-9.16014,9.62838,102.745
-8.72714,9.83771,103.566
-8.27928,10.0435,104.38
-7.8166,10.2455,105.186
-7.33922,10.4438,105.985
-6.84727,10.6381,106.775
-6.34088,10.8284,107.558
-5.8202,11.0147,108.332
-5.2908,11.1957,109.107
-4.75064,11.3817,109.872
-4.20197,11.5691,110.629
-3.64309,11.756,111.379
-3.07304,11.9413,112.119
-2.49122,12.1242,112.85
-1.89727,12.3039,113.572
-1.29102,12.4801,114.284
-0.672398,12.6523,114.986
-0.0414371,12.8204,115.678
0.6018,12.984,116.359
1.25721,13.143,117.03
1.92463,13.2974,117.689
2.6039,13.4469,118.338
3.29158,13.5907,118.986
3.98471,13.7381,119.634
4.68169,13.8958,120.271
5.38222,14.0583,120.901
6.0888,14.2226,121.521
6.80294,14.3868,122.131
7.5256,14.5491,122.731
8.25479,14.708,123.331
8.99063,14.8727,123.918
9.73166,15.0392,124.497
10.4796,15.2051,125.064
11.2354,15.3691,125.621
11.9997,15.5299,126.166
12.7727,15.6869,126.699
13.5547,15.8395,127.22
14.3456,15.9872,127.728
15.1442,16.1292,128.234
15.9523,16.2738,128.738
16.7619,16.4263,129.232
17.5726,16.5821,129.718
18.3868,16.7385,130.195
19.2089,16.8941,130.673
20.0494,17.048,131.14
20.8855,17.2143,131.6
21.7186,17.3929,132.054
22.5516,17.5781,132.501
23.3866,17.766,132.937
24.225,17.9539,133.362
25.0681,18.1397,133.775
25.9164,18.3219,134.175
26.7705,18.4996,134.563
27.6307,18.6719,134.937
28.4971,18.8383,135.298
29.3705,18.9987,135.656
30.2475,19.1622,136.0
31.1273,19.3252,136.332
32.011,19.4857,136.653
32.8993,19.6423,136.961
33.7924,19.7942,137.255
34.6904,19.9406,137.535
35.5933,20.0809,137.801
36.5011,20.2149,138.052
37.4136,20.3422,138.289
38.3306,20.4627,138.512
39.2518,20.5762,138.719
40.1771,20.6826,138.912
41.1061,20.7819,139.089
42.0385,20.874,139.251
42.9741,20.9588,139.398
43.9126,21.0362,139.53
44.8537,21.1064,139.647
45.797,21.1692,139.748
46.7424,21.2246,139.835
47.6894,21.2726,139.905
48.6378,21.3132,139.961
49.5872,21.3464,140.001
50.5374,21.3721,140.025
51.4881,21.3904,140.035
52.4388,21.4013,140.029
53.3895,21.4047,140.007
54.3396,21.4006,139.971
55.289,21.3891,139.919
56.2373,21.3701,139.851
57.1843,21.3437,139.769
58.1497,21.3094,139.672
59.1092,21.2806,139.564
60.0647,21.2531,139.446
61.0261,21.2052,139.307
61.9824,21.1599,139.162
62.9353,21.1201,139.011
63.8844,21.0819,138.854
64.8296,21.0428,138.686
65.7774,21.0006,138.517
66.7207,20.9641,138.336
67.6598,20.929,138.146
68.5948,20.8924,137.946
69.5257,20.8524,137.733
70.4522,20.8077,137.507
71.3815,20.757,137.277
72.3133,20.7095,137.043
73.2402,20.6718,136.799
74.1629,20.6383,136.547
75.0811,20.6054,136.285
75.9947,20.5705,136.011
76.9035,20.5319,135.725
77.8072,20.4882,135.426
78.7055,20.4387,135.114
79.5982,20.3827,134.788
80.4851,20.3199,134.449
81.3658,20.2499,134.096
82.2401,20.1725,133.729
83.1077,20.0876,133.349
83.9771,19.9948,132.962
84.8394,19.9043,132.562
85.6956,19.813,132.152
86.5452,19.7188,131.731
87.3877,19.6204,131.298
88.2229,19.5167,130.853
89.0502,19.407,130.395
89.8695,19.291,129.926
90.691,19.1481,129.432
91.5041,19.0207,128.928
92.3116,18.9005,128.416
93.1117,18.783,127.896
93.8986,18.602,127.368
94.6631,18.4237,126.815
95.4157,18.2585,126.262
96.1597,18.1074,125.708
96.894,17.9653,125.148
97.6179,17.8282,124.582
98.3309,17.6933,124.008
99.033,17.5581,123.426
99.7241,17.4209,122.835
100.404,17.2804,122.235
101.092,17.1351,121.633
101.783,16.9839,121.024
102.471,16.8242,120.409
103.156,16.6548,119.789
103.835,16.4752,119.165
104.508,16.2853,118.535
105.173,16.0851,117.9
105.831,15.8747,117.261
106.48,15.6544,116.616
107.12,15.4243,115.967
107.751,15.1846,115.312
108.372,14.9355,114.651
108.983,14.677,113.985
109.584,14.4094,113.314
110.174,14.1327,112.637
110.753,13.8471,111.955
111.321,13.5527,111.268
111.878,13.2497,110.575
112.424,12.9381,109.876
112.957,12.6181,109.173
113.479,12.2897,108.465
113.989,11.9531,107.752
114.487,11.6084,107.034
114.972,11.2557,106.312
115.445,10.8951,105.586
115.905,10.5267,104.855
116.352,10.1506,104.121
116.787,9.76691,103.382
117.208,9.37573,102.64
117.617,8.97717,101.895
118.012,8.57136,101.147
118.394,8.15838,100.395
118.763,7.73834,99.6411
119.118,7.31134,98.8844
119.46,6.87751,98.1253
119.788,6.43695,97.364
120.102,5.98977,96.6009
120.402,5.53606,95.836
120.689,5.07599,95.0696
120.961,4.60964,94.3019
121.22,4.13712,93.5331
121.464,3.65855,92.7634
121.694,3.17406,91.9931
121.91,2.68375,91.2223
122.112,2.18776,90.4513
122.299,1.68622,89.6803
122.472,1.17923,88.9095
122.631,0.666934,88.1391
122.775,0.149439,87.3693
122.905,-0.373103,86.6004
123.02,-0.90058,85.8326
123.12,-1.43285,85.066
123.206,-1.96979,84.3008
123.278,-2.51127,83.5374
123.335,-3.05715,82.7759
123.377,-3.60729,82.0165
123.405,-4.16157,81.2595
123.418,-4.71984,80.505
123.416,-5.28196,79.7532
123.4,-5.84779,79.0044
123.369,-6.4172,78.2588
123.324,-6.99004,77.5166
123.264,-7.56617,76.778
123.189,-8.14544,76.0431
123.1,-8.72773,75.3123
122.996,-9.31285,74.5856
122.878,-9.9007,73.8634
122.746,-10.4911,73.1458
122.599,-11.0839,72.433
122.438,-11.679,71.7252
122.263,-12.2762,71.0226
122.073,-12.8754,70.3254
121.869,-13.4765,69.6338
121.651,-14.0792,68.948
121.419,-14.6834,68.2682
121.173,-15.289,67.5946
120.913,-15.8958,66.9273
120.639,-16.5037,66.2666
120.359,-17.1199,65.6084
120.068,-17.7436,64.9354
119.775,-18.3546,64.259
119.481,-18.9592,63.5828
119.183,-19.5595,62.9092
118.878,-20.1571,62.24
118.563,-20.7529,61.5762
118.239,-21.3477,60.9186
117.903,-21.9418,60.2678
117.556,-22.5355,59.6242
117.197,-23.129,58.9882
116.825,-23.7223,58.3601
116.441,-24.3154,57.7401
116.044,-24.9082,57.1283
115.634,-25.5006,56.525
115.212,-26.0926,55.9304
114.783,-26.6926,55.3414
114.351,-27.2953,54.7515
113.914,-27.8896,54.1598
113.475,-28.4797,53.5695
113.029,-29.0666,52.9827
112.575,-29.651,52.401
112.112,-30.2333,51.8258
111.638,-30.8139,51.2579
111.14,-31.4089,50.6941
110.64,-31.9959,50.1358
110.137,-32.5801,49.58
109.629,-33.1616,49.0292
109.115,-33.7404,48.4851
108.592,-34.3169,47.949
108.06,-34.8911,47.4217
107.523,-35.4723,46.9003
106.978,-36.047,46.3838
106.428,-36.619,45.8732
105.872,-37.1888,45.3699
105.307,-37.7565,44.875
104.733,-38.322,44.3892
104.15,-38.8854,43.9133
103.557,-39.4466,43.4478
102.954,-40.0056,42.9931
102.341,-40.5623,42.5494
101.718,-41.1166,42.117
101.085,-41.6684,41.6962
100.443,-42.2176,41.2871
99.7911,-42.764,40.8898
99.1297,-43.3074,40.5045
98.459,-43.8479,40.1313
97.7792,-44.3851,39.7702
97.0905,-44.9191,39.4214
96.3931,-45.4496,39.0849
95.6871,-45.9765,38.7609
94.9728,-46.4997,38.4494
94.2503,-47.0191,38.1505
93.5043,-47.5418,37.8715
92.7555,-48.0569,37.5951
92.0046,-48.5656,37.318
91.2503,-49.068,37.0444
90.4918,-49.5647,36.7771
89.7285,-50.056,36.518
88.9599,-50.542,36.2686
88.1859,-51.0231,36.0299
87.4063,-51.4993,35.8028
86.6209,-51.9706,35.5878
85.83,-52.4371,35.3853
85.0334,-52.8987,35.1957
84.2313,-53.3554,35.0192
83.4239,-53.807,34.856
82.6112,-54.2534,34.7062
81.7945,-54.698,34.583
80.9736,-55.1374,34.4677
80.1497,-55.5718,34.3551
79.3217,-56.0007,34.2483
78.4896,-56.4238,34.1492
77.6532,-56.841,34.0596
76.8128,-57.2522,33.9808
75.9682,-57.6679,33.9078
75.1195,-58.073,33.8384
74.2688,-58.4721,33.7743
73.4154,-58.8756,33.7123
72.5587,-59.2685,33.6515
71.7008,-59.6553,33.5942
70.8411,-60.0362,33.5437
69.9791,-60.4111,33.5021
69.1148,-60.7801,33.4711
68.2481,-61.1432,33.4517
67.3792,-61.5004,33.4447
66.508,-61.8517,33.4506
65.6349,-62.1969,33.4698
64.7599,-62.536,33.5025
63.8833,-62.869,33.549
63.0053,-63.1957,33.6093
62.126,-63.5161,33.6836
61.2458,-63.83,33.7717
60.3648,-64.1375,33.8738
59.4834,-64.4384,33.9899
58.6016,-64.7326,34.1199
57.7198,-65.0202,34.2637
56.8381,-65.301,34.4215
55.9569,-65.5749,34.593
55.0764,-65.8419,34.7784
54.1968,-66.1019,34.9774
53.3183,-66.355,35.1901
52.4412,-66.6009,35.4165
51.5657,-66.8397,35.6563
50.6921,-67.0714,35.9097
49.8206,-67.2957,36.1765
48.9515,-67.5128,36.4566
48.0849,-67.7226,36.75
47.2211,-67.925,37.0566
46.3604,-68.12,37.3763
45.484,-68.3146,37.713
44.6103,-68.4981,38.0492
43.7397,-68.6757,38.3879
42.8728,-68.847,38.7323
42.0101,-69.0119,39.0843
41.1517,-69.1701,39.4455
40.2979,-69.3214,39.8169
39.4489,-69.4658,40.1992
38.6047,-69.6029,40.5928
37.7656,-69.7328,40.998
36.9318,-69.8553,41.4151
36.1035,-69.9702,41.8441
35.2807,-70.0776,42.2851
34.4638,-70.1774,42.738
33.6528,-70.2694,43.2028
32.8481,-70.3537,43.6794
32.0497,-70.4302,44.1677
31.2579,-70.499,44.6676
30.473,-70.5599,45.179
29.695,-70.613,45.7017
28.9242,-70.6582,46.2357
28.1608,-70.6957,46.7807
27.405,-70.7253,47.3367
26.6571,-70.7471,47.9034
25.9171,-70.7611,48.4807
25.1853,-70.7672,49.0686
24.4619,-70.7656,49.6667
23.747,-70.7562,50.275
23.041,-70.7391,50.8933
22.3439,-70.7142,51.5214
21.656,-70.6816,52.1592
20.9774,-70.6413,52.8065
20.3084,-70.5933,53.4632
19.6417,-70.547,54.1297
18.9718,-70.4986,54.7986
18.3016,-70.4399,55.4631
17.6336,-70.3753,56.1263
16.9699,-70.3042,56.7914
16.3124,-70.2263,57.4605
15.6623,-70.1414,58.135
15.0205,-70.0493,58.8158
14.3878,-69.9502,59.5035
13.7647,-69.8438,60.1986
13.1517,-69.7303,60.9011
12.5491,-69.6097,61.6112
11.9573,-69.4819,62.3289
11.3685,-69.3556,63.0559
10.785,-69.2182,63.7837
10.1994,-69.0833,64.5153
9.61546,-68.9379,65.2437
9.03506,-68.7868,65.9714
8.46059,-68.6295,66.701
7.89381,-68.4656,67.4341
7.33598,-68.2951,68.1717
6.78804,-68.1181,68.9146
6.2507,-67.9344,69.6632
5.72451,-67.7441,70.4177
5.20989,-67.5472,71.1782
4.70717,-67.3438,71.9448
4.20831,-67.1418,72.7204
3.7155,-66.9291,73.4956
3.22927,-66.7107,74.2718
2.75154,-66.4863,75.0505
2.28364,-66.2558,75.8328
1.82656,-66.0191,76.619
1.38102,-65.7763,77.4097
0.94756,-65.5274,78.2049
0.526603,-65.2726,79.0047
0.118475,-65.0117,79.8091
-0.276564,-64.7451,80.618
-0.658299,-64.4726,81.4312
-1.02655,-64.1944,82.2487
-1.38961,-63.9175,83.0748
-1.74572,-63.6305,83.8992
-2.09464,-63.3384,84.7234
-2.43428,-63.041,85.5487
-2.76319,-62.7381,86.3757
-3.08034,-62.43,87.205
-3.38497,-62.1166,88.0366
-3.67655,-61.7981,88.8707
-3.95464,-61.4746,89.7073
-4.21895,-61.1461,90.5463
-4.46924,-60.8127,91.3875
-4.70531,-60.4746,92.2309
-4.92701,-60.1319,93.0763
-5.13424,-59.7847,93.9235
-5.32688,-59.433,94.7722
-5.50487,-59.077,95.6223
-5.66814,-58.7167,96.4735
-5.81663,-58.3523,97.3257
-5.95028,-57.9839,98.1786
-6.06907,-57.6116,99.0321
-6.17296,-57.2354,99.8857
-6.26191,-56.8557,100.739
-6.3359,-56.4723,101.593
-6.39491,-56.0855,102.446
-6.43892,-55.6953,103.299
-6.46793,-55.302,104.151
-6.48191,-54.9055,105.001
-6.48087,-54.506,105.851
-6.46481,-54.1037,106.699
-6.43372,-53.6986,107.545
-6.38762,-53.2909,108.389
-6.33362,-52.8852,109.239
-6.27205,-52.4714,110.084
-6.20309,-52.0543,110.926
-6.12434,-51.6342,111.764
-6.03424,-51.2112,112.598
-5.9317,-50.7857,113.43
-5.81599,-50.358,114.259
-5.67233,-49.9236,115.095
-5.52591,-49.4845,115.925
-5.37943,-49.0403,116.75
-5.23533,-48.596,117.58
-5.0914,-48.1429,118.402
-4.94565,-47.6862,119.219
-4.80087,-47.2303,120.04
-4.65502,-46.7663,120.853
-4.5064,-46.2992,121.662
-4.3512,-45.8296,122.465
-4.18689,-45.3581,123.265
-4.0117,-44.885,124.06
-3.82442,-44.4106,124.85
-3.62421,-43.9353,125.637
-3.41049,-43.4593,126.419
-3.18197,-42.9737,127.214
-2.95107,-42.4826,128.0
-2.71654,-41.9904,128.78
-2.47504,-41.4979,129.555
-2.22433,-41.0055,130.324
-1.96284,-40.5134,131.087
-1.6895,-40.0218,131.845
-1.40354,-39.5308,132.597
-1.10444,-39.0404,133.343
